Gene_ID	Top1_NAA1	Top1_NAA2	Top1_IAA1	Top1_IAA2
AK4	1.568942	1.897981	8.808897	5.720377
AK5	0.179410	0.184368	0.864431	0.591075
AK6	0.0	0.0	0.0	0.0
AK7	0.163333	0.000000	1.318485	0.578485
AK8	0.350427	0.434948	5.868471	4.101614
AK9	0.047796	0.115318	0.465510	0.236727
AKAP1	0.473704	0.784653	9.312678	6.135151
AKAP10	4.888100	6.080183	23.939835	15.320187
AKAP11	2.494859	2.810887	9.073186	6.302823
AKAP12	5.340307	7.757751	40.681705	31.061745
AKAP13	1.166633	1.557001	9.859938	5.940845
AKAP14	0.039536	0.0	0.066790	0.000000
AKAP17A	0.0	0.0	0.0	0.0
AKAP2	0.593431	0.493478	6.972455	4.510775
AKAP3	0.215269	0.319760	1.888922	1.288323
AKAP4	0.000000	0.0	0.000000	0.000000
AKAP5	1.535687	1.545398	2.745645	2.101896
AKAP6	0.074709	0.138924	0.615481	0.494175
AKAP7	0.041131	0.068882	0.333800	0.266142
AKAP8	2.580864	4.542196	44.200111	29.676264
AKAP8L	2.929362	4.336596	57.436169	38.034042
AKAP9	2.428468	2.450614	8.486239	5.781433
AKIP1	0.612384	1.515707	14.742806	10.090117
AKIRIN1	5.993030	7.043653	45.382610	30.145815
AKIRIN2	3.414596	4.155797	49.491978	32.337994
AKNA	0.582092	0.920618	11.775061	8.306963
AKNAD1	0.000000	0.000000	0.426416	0.351909
AKR1A1	2.789873	3.266456	41.433556	27.770885
AKR1B1	0.000000	0.801860	5.916309	5.344063
AKR1B10	0.0	0.0	0.000000	0.152882
AKR1B15	0.0	0.0	0.000000	0.000000
AKR1C1	0.310007	0.000000	0.785109	0.653250
AKR1C2	0.119581	0.310792	0.161915	0.094211
AKR1C3	0.000000	0.0	0.128766	0.159501
AKR1C4	0.0	0.000000	0.000000	0.0
AKR1C6P	0.000000	0.000000	1.469578	1.070866
AKR1C8P	0.0	0.0	0.000000	0.0
AKR1D1	0.000000	0.0	0.000000	0.000000
AKR1E2	0.295494	0.000000	3.054418	1.725571
AKR7A2	2.782742	4.330660	34.913326	23.563812
AKR7A2P1	0.887462	3.059668	31.988670	20.783232
AKR7A3	0.607575	1.578566	15.562853	10.517728
AKR7L	0.588159	0.856525	3.815255	2.823820
AKT1	2.119766	3.230295	46.378696	32.231220
AKT1S1	2.252492	2.621927	43.038387	32.891670
AKT2	1.490943	2.809623	37.394527	23.918491
AKT3	0.0	0.0	0.0	0.0
AKTIP	2.049499	2.185112	7.036564	3.640472
ALAD	0.377317	1.007540	9.913604	7.648759
ALAS1	3.678630	4.696167	33.926590	23.591763
ALAS2	0.055764	0.000000	1.745080	1.160731
ALB	0.000000	0.000000	0.000000	0.159324
ALCAM	2.533501	3.135102	13.749098	8.870547
ALDH16A1	0.447843	0.750483	15.609466	10.668062
ALDH18A1	1.535374	2.388969	18.056309	11.020502
ALDH1A1	0.0	0.0	0.0	0.0
ALDH1A2	0.0	0.000000	0.096078	0.000000
ALDH1A3	15.298863	24.651789	142.298035	98.667587
ALDH1B1	1.512052	1.735505	18.750162	14.658632
ALDH1L1	0.000000	0.0	0.161070	0.000000
ALDH1L1-AS1	0.000000	0.0	0.000000	0.000000
ALDH1L1-AS2	0.000000	0.0	0.339647	0.235902
ALDH1L2	0.521024	0.776363	1.855949	1.558562
ALDH2	0.513107	0.397087	9.948058	8.409709
ALDH3A1	0.000000	0.000000	1.003395	0.682407
ALDH3A2	2.148942	2.677815	16.596457	11.476509
ALDH3B1	0.164533	0.229433	5.353530	4.007352
ALDH3B2	0.0	0.0	0.000000	0.000000
ALDH4A1	0.260542	0.628316	10.304943	6.324769
ALDH5A1	0.362476	0.530948	3.109412	1.770793
ALDH6A1	0.430490	0.517110	2.010300	1.427727
ALDH7A1	1.683955	1.749392	7.211102	5.079822
ALDH8A1	0.312353	0.381157	1.195465	0.556685
ALDH9A1	2.040000	2.256400	16.148399	11.026400
ALDOA	4.784914	7.880457	109.012115	78.150513
ALDOB	0.000000	0.000000	0.235367	0.145095
ALDOC	0.472441	0.834343	8.703513	6.589340
ALG1	1.818609	2.369736	21.997711	15.373126
ALG10	1.051167	1.437320	5.750240	4.198913
ALG10B	0.480743	0.648253	2.014791	1.484614
ALG11	1.238295	3.093957	5.764174	4.869967
ALG12	1.855457	1.689844	21.024862	14.740834
ALG13	1.585773	1.904514	7.680369	4.725650
ALG14	0.920475	1.362888	7.436015	3.091408
ALG1L	0.000000	0.000000	4.156604	2.833191
ALG1L2	0.000000	0.000000	3.378758	2.088016
ALG1L9P	0.149341	0.277854	1.905027	1.269085
ALG2	2.673469	3.157243	17.678154	11.621947
ALG3	1.837664	3.688936	35.334499	26.128918
ALG5	3.056884	4.302556	17.439407	12.460841
ALG6	1.815782	1.894690	3.496292	2.649659
ALG8	3.052209	4.317269	11.165806	8.726334
ALG9	1.041260	1.635859	6.397900	4.505776
ALK	0.352913	0.368396	2.952434	1.860495
ALKBH1	2.165184	3.602321	14.359381	10.172147
ALKBH2	0.852966	2.213868	20.184629	12.076023
ALKBH3	2.223709	2.663480	19.886553	14.158700
ALKBH3-AS1	2.542575	3.050364	11.371236	7.232087
ALKBH4	0.397479	1.290143	16.676373	12.359587
ALKBH5	1.402855	3.205068	53.475677	34.374599
ALKBH6	0.664151	0.911321	18.200943	12.502831
ALKBH7	0.000000	0.961683	14.122464	11.631104
ALKBH8	0.969511	1.025080	5.512908	4.279567
ALLC	0.000000	0.0	0.000000	0.000000
ALMS1	2.420503	3.445338	12.540116	8.585648
ALMS1-IT1	2.319705	2.353776	7.384440	4.981261
ALMS1P	0.000000	0.103015	0.255339	0.246231
ALOX12	0.998304	1.969806	21.998291	17.518766
ALOX12-AS1	0.000000	1.146233	10.021557	6.677036
ALOX12B	0.000000	0.000000	5.613113	4.641087
ALOX12P2	2.886926	5.119405	42.492790	30.577297
ALOX15	0.000000	0.0	0.114754	0.128726
ALOX15B	0.0	0.000000	0.000000	0.000000
ALOX15P1	0.000000	0.000000	2.593750	2.093750
ALOX5	0.0	0.0	0.0	0.0
ALOX5AP	0.0	0.0	0.000000	0.0
ALOXE3	0.185582	0.000000	3.389119	2.722351
ALPI	0.0	0.000000	0.000000	0.000000
ALPK1	0.839061	1.265152	5.620103	3.990392
ALPK2	0.0	0.000000	0.064247	0.031918
ALPK3	0.139141	0.256298	0.794252	0.540654
ALPL	0.000000	0.0	0.205701	0.000000
ALPP	0.000000	0.000000	1.629880	0.972905
ALPPL2	0.0	0.132318	1.417199	0.789294
ALS2	2.148064	2.744755	13.216281	8.202973
ALS2CL	0.118674	0.420706	9.274055	5.316998
ALS2CR11	0.026191	0.080869	0.213312	0.066559
ALS2CR12	0.650320	1.301919	2.742857	1.792324
ALX1	0.0	0.0	0.160093	0.0
ALX3	0.000000	0.857239	4.960081	2.715832
ALX4	0.234541	0.427186	2.345225	2.156970
ALYREF	3.044550	8.678213	100.047562	77.946922
AMACR	0.215985	0.352886	4.877387	2.070971
AMBN	0.000000	0.000000	0.000000	0.000000
AMBP	0.000000	0.000000	0.915562	1.046057
AMBRA1	2.315853	3.883597	34.666611	23.898380
AMD1	2.386025	2.326554	8.692181	5.571101
AMDHD1	0.000000	0.437266	2.215356	1.529963
AMDHD2	0.784668	2.185301	33.442619	21.486473
AMELX	0.000000	0.000000	0.000000	0.000000
AMELY	0.0	0.0	0.0	0.0
AMER1	0.301552	1.045837	6.273955	4.181097
AMER2	0.0	0.0	0.000000	0.000000
AMER3	0.019513	0.000000	0.000000	0.000000
AMFR	1.685833	3.702222	26.529167	16.179722
AMH	0.397335	1.176829	26.920803	20.487747
AMHR2	0.000000	0.000000	0.140097	0.000000
AMICA1	0.0	0.0	0.000000	0.000000
AMIGO1	0.000000	0.0	0.926548	0.549170
AMIGO2	0.000000	0.090863	0.351407	0.196669
AMIGO3	0.723419	2.664536	46.034657	32.479145
AMMECR1	1.361774	1.286948	4.708651	3.699848
AMMECR1L	1.734826	2.650063	20.021523	13.212465
AMN	0.000000	0.000000	1.373153	1.019910
AMN1	0.948878	1.131338	3.710725	2.453034
AMOT	0.112781	0.162740	2.086921	1.554292
AMOTL1	1.948216	3.110790	18.492109	13.022446
AMOTL2	1.744177	2.589347	35.297253	25.142038
AMPD1	0.000000	0.0	0.000000	0.000000
AMPD2	0.727485	1.150209	19.895573	14.528321
AMPD3	0.799162	1.280641	8.927778	6.088913
AMPH	0.0	0.018973	0.087274	0.000000
AMT	2.124242	2.700452	19.675922	12.893970
AMTN	0.000000	0.0	0.000000	0.000000
AMY1A	0.000000	0.000000	0.0	0.0
AMY1B	0.000000	0.000000	0.0	0.0
AMY1C	0.000000	0.000000	0.0	0.0
AMY2A	0.0	0.0	0.0	0.0
AMY2B	0.088868	0.146956	0.099911	0.219093
AMZ1	0.159648	0.247767	1.749377	1.407900
AMZ2	5.193687	5.540657	36.773739	23.108582
AMZ2P1	1.027310	1.399622	10.861149	7.766995
ANAPC1	3.563019	4.419981	16.374628	10.546766
ANAPC10	1.928721	2.830314	9.497738	5.515634
ANAPC11	0.408011	0.798485	11.587368	8.041892
ANAPC13	1.972204	2.569047	12.915098	7.895234
ANAPC15	0.903762	1.228190	16.624880	13.526870
ANAPC16	1.279145	1.643179	8.415541	5.860538
ANAPC1P1	0.204216	0.225579	0.948254	0.689017
ANAPC2	0.772963	1.869630	33.726101	21.905275
ANAPC4	2.010841	3.378317	9.793269	6.187664
ANAPC5	3.132504	4.025622	26.596266	18.290264
ANAPC7	2.313666	6.175082	29.479143	20.194292
ANG	0.000000	0.092061	1.278886	0.827819
ANGEL1	0.747507	1.044758	16.297373	10.614450
ANGEL2	1.361158	1.927172	8.859170	5.529671
ANGPT1	0.0	0.0	0.0	0.0
ANGPT2	2.997907	3.884448	11.443933	7.097047
ANGPT4	0.0	0.000000	0.411244	0.000000
ANGPTL1	1.906937	2.292724	4.612239	3.425268
ANGPTL2	0.371501	0.860582	7.810750	5.877100
ANGPTL3	1.912911	1.858353	2.207048	1.335479
ANGPTL4	0.537010	0.953281	17.386362	11.285045
ANGPTL5	0.173986	0.075591	0.436655	0.161318
ANGPTL6	0.000000	0.396742	4.376286	3.884673
ANGPTL7	2.044978	3.134061	17.231878	11.782969
ANHX	0.0	0.0	0.0	0.0
ANK1	0.076069	0.047624	2.358636	1.610495
ANK2	0.025603	0.040352	0.143728	0.107422
ANK3	0.113798	0.140110	0.562874	0.407718
ANKAR	0.306612	0.411911	0.611413	0.399909
ANKDD1A	1.376005	1.985848	9.271470	6.877131
ANKDD1B	0.265282	0.532915	0.807210	0.603448
ANKEF1	0.737379	0.855431	7.497705	5.261856
ANKFN1	0.0	0.0	0.0	0.0
ANKFY1	3.076473	4.283975	28.720167	18.501949
ANKH	3.343370	4.413217	16.579756	11.304502
ANKHD1	0.603371	0.668127	14.523897	2.571681
ANKHD1-EIF4EBP3	5.944962	7.457575	19.138130	19.563000
ANKIB1	2.253083	3.232363	10.155566	6.674889
ANKK1	0.000000	0.080613	0.539127	0.512780
ANKLE1	0.669981	1.172157	12.603480	9.379323
ANKLE2	3.080098	4.180723	29.710621	20.549755
ANKMY1	0.930854	2.243845	18.052378	13.401731
ANKMY2	2.704501	4.059100	11.857142	7.363209
ANKRA2	0.747043	1.346224	6.388535	4.514104
ANKRD1	0.181358	0.372847	1.266971	0.873354
ANKRD10	2.161469	2.919442	20.316679	12.993504
ANKRD11	5.560770	8.962870	63.153946	44.315868
ANKRD12	0.466676	0.528817	1.521797	1.084427
ANKRD13A	1.495394	2.229529	11.844678	8.374872
ANKRD13B	0.364009	0.827393	12.850535	9.714376
ANKRD13C	4.372684	4.821952	29.275631	20.562378
ANKRD13D	1.035134	2.274045	48.601665	31.780851
ANKRD16	0.746020	1.058378	11.081625	8.781652
ANKRD17	6.884826	8.819618	32.632935	23.737440
ANKRD18A	2.244783	3.539192	7.170947	6.006956
ANKRD18B	0.000000	0.077405	0.144151	0.264588
ANKRD18DP	0.0	0.0	0.0	0.0
ANKRD19P	1.252926	1.944517	13.107065	9.911285
ANKRD2	0.000000	0.164792	1.752482	0.937795
ANKRD20A1	0.000000	0.000000	1.448091	0.000000
ANKRD20A11P	0.0	0.0	0.059743	0.035386
ANKRD20A12P	0.055863	0.044916	0.087914	0.037589
ANKRD20A19P	0.0	0.0	0.093995	0.000000
ANKRD20A2	0.000000	0.000000	0.000000	0.000000
ANKRD20A3	0.309686	0.461998	0.000000	1.006028
ANKRD20A4	0.236726	0.449621	1.714030	1.435437
ANKRD20A5P	0.064203	0.174804	0.496088	0.456748
ANKRD20A8P	0.018283	0.083342	0.173944	0.184395
ANKRD20A9P	0.0	0.0	0.0	0.0
ANKRD22	0.000000	0.0	0.083605	0.000000
ANKRD23	0.710689	1.542215	22.257940	14.210690
ANKRD24	0.131893	0.000000	1.488202	0.767884
ANKRD26	1.535477	2.159168	5.364360	3.552146
ANKRD26P1	0.000000	0.000000	0.0	0.000000
ANKRD26P3	0.000000	0.0	0.000000	0.000000
ANKRD27	2.119694	3.408938	20.589041	14.028745
ANKRD28	2.876303	4.288929	12.299201	8.002114
ANKRD29	0.214817	0.451949	1.556382	1.231479
ANKRD30A	0.0	0.0	0.0	0.0
ANKRD30B	0.0	0.0	0.0	0.0
ANKRD30BL	0.0	0.0	0.0	0.000000
ANKRD30BP2	0.0	0.0	0.0	0.0
ANKRD30BP3	0.0	0.0	0.026636	0.000000
ANKRD31	0.082174	0.184394	0.398940	0.373426
ANKRD33	0.000000	0.0	0.000000	0.000000
ANKRD33B	0.890818	1.249652	10.166827	6.741562
ANKRD34A	0.281406	0.454068	4.451104	3.678196
ANKRD34B	0.0	0.0	0.000000	0.000000
ANKRD34C	0.0	0.0	0.000000	0.0
ANKRD34C-AS1	0.0	0.0	0.000000	0.0
ANKRD35	0.000000	0.000000	0.140288	0.081488
ANKRD36	2.107716	2.698348	6.588422	4.794380
ANKRD36B	1.709016	2.076622	6.257668	4.789149
ANKRD36BP1	5.958378	4.901622	12.252973	6.650273
ANKRD36BP2	0.000000	0.000000	0.260308	0.000000
ANKRD36C	1.344937	1.903783	5.426297	4.257137
ANKRD37	0.000000	0.000000	9.912362	4.991722
ANKRD39	0.991091	3.935412	37.806236	24.476614
ANKRD40	4.313264	5.796114	22.562531	15.950828
ANKRD42	0.962373	0.876438	3.160861	2.251561
ANKRD44	0.306869	0.405024	1.811909	1.281129
ANKRD44-IT1	0.000000	0.603368	2.131899	1.461179
ANKRD45	0.199551	0.247098	0.369150	0.136279
ANKRD46	0.926532	1.047444	10.310455	1.708199
ANKRD49	0.573228	0.953806	1.876640	1.135433
ANKRD50	2.166193	2.363647	10.804592	7.917244
ANKRD52	2.487816	3.730186	42.847099	29.341904
ANKRD53	0.000000	0.274528	5.453302	3.777830
ANKRD54	0.664602	1.675065	23.130814	15.414401
ANKRD55	0.000000	0.0	0.000000	0.0
ANKRD6	0.535893	0.915868	3.874486	2.546144
ANKRD60	0.000000	0.000000	0.137364	0.135310
ANKRD61	2.205200	3.248770	21.655657	13.142656
ANKRD62	0.000000	0.125924	0.351363	0.322300
ANKRD62P1-PARP4P3	0.000000	0.0	0.0	0.0
ANKRD63	0.0	0.000000	3.132983	2.740157
ANKRD65	0.0	0.000000	1.497267	1.103110
ANKRD66	0.0	0.0	0.0	0.0
ANKRD7	0.0	0.0	0.000000	0.0
ANKRD9	0.169127	0.851784	15.724477	12.282903
ANKS1A	1.427177	2.166273	16.222485	10.556448
ANKS1B	0.000000	0.002834	0.020042	0.013070
ANKS3	0.536742	1.756857	20.939556	15.719365
ANKS4B	0.000000	0.081211	0.143840	0.101170
ANKS6	0.927268	1.813571	17.120941	11.516232
ANKUB1	0.048524	0.000000	0.000000	0.000000
ANKZF1	0.902162	1.834601	16.348330	11.406868
ANLN	9.575428	12.082632	42.487770	29.664154
ANO1	0.721119	1.204615	11.265595	7.761959
ANO1-AS2	0.0	0.0	0.000000	0.286070
ANO10	0.030664	0.060394	0.369674	0.231263
ANO2	0.0	0.0	0.0	0.0
ANO3	0.0	0.0	0.0	0.0
ANO4	0.0	0.0	0.0	0.0
ANO5	0.148927	0.185708	1.113797	0.996097
ANO6	1.255298	1.597155	5.967041	3.675654
ANO7	0.222572	0.428732	2.305081	1.997752
ANO8	0.390576	0.929360	15.992901	11.211879
ANO9	0.000000	0.851826	15.968522	10.714783
ANOS1	0.0	0.0	0.0	0.0
ANP32A	3.773723	4.242093	23.536901	18.008921
ANP32A-IT1	2.587626	5.603170	32.179821	25.340445
ANP32AP1	0.321138	0.373984	3.734417	1.724932
ANP32B	11.960396	15.031559	96.211632	78.262688
ANP32C	0.170213	0.000000	0.000000	0.000000
ANP32D	0.0	0.0	0.000000	0.000000
ANP32E	4.141932	4.523233	16.875162	13.980480
ANPEP	0.0	0.000000	0.110685	0.179726
ANTXR1	1.315176	1.733399	9.697038	6.215569
ANTXR2	0.211952	0.197376	1.986032	1.238552
ANTXRL	0.000000	0.000000	0.000000	0.000000
ANTXRLP1	0.000000	0.000000	0.000000	0.000000
ANXA1	1.956380	2.276042	13.998698	9.675130
ANXA10	0.000000	0.000000	0.000000	0.285418
ANXA11	4.650868	7.269771	61.637222	41.328739
ANXA13	0.000000	0.0	0.000000	0.000000
ANXA2	19.995859	26.017658	142.635483	103.267105
ANXA2P1	3.615786	5.723753	28.784065	16.951601
ANXA2P2	0.591985	0.490840	3.714504	1.850000
ANXA2P3	0.0	0.0	0.0	0.0
ANXA2R	0.510269	1.415482	6.781991	4.172196
ANXA3	4.160074	3.639679	16.508652	12.776267
ANXA4	0.908030	1.595705	9.001867	5.368347
ANXA5	3.988117	6.768605	32.787056	22.592871
ANXA6	1.390048	2.638523	21.868380	15.543176
ANXA7	4.355717	6.112523	26.720510	17.127041
ANXA8	0.077665	0.000000	0.183824	0.000000
ANXA8L1	0.000000	0.000000	0.102576	0.000000
ANXA9	0.000000	0.000000	1.715525	1.375129
AOAH	0.0	0.000000	0.290348	0.297773
AOAH-IT1	0.0	0.000000	0.406632	0.000000
AOC1	0.095467	0.0	0.646610	0.251504
AOC2	1.249906	2.147246	24.289248	17.858749
AOC3	0.312047	0.382207	2.759832	1.905212
AOC4P	0.142547	0.061264	0.711288	0.583936
AOX1	0.081695	0.000000	0.000000	0.235759
AOX2P	0.000000	0.000000	0.000000	0.000000
AP1AR	1.930904	2.069440	16.824339	13.401856
AP1B1	1.239349	2.297152	31.277767	22.703445
AP1B1P1	0.000000	0.0	0.140266	0.000000
AP1G1	4.143838	5.347839	19.164869	12.541181
AP1G2	0.926440	2.366401	24.180283	18.644142
AP1M1	0.703890	1.742785	26.575281	19.006691
AP1M2	1.137166	1.309619	18.231073	14.977803
AP1S1	1.764842	4.346954	28.343100	18.354664
AP1S2	1.074710	0.842422	2.797338	1.541219
AP1S3	7.895158	9.727543	33.293491	22.481194
AP2A1	1.732677	2.559017	36.959557	27.682911
AP2A2	0.0	0.0	0.0	0.0
AP2B1	4.779455	6.584765	31.083117	18.146973
AP2M1	2.389385	5.022818	57.674107	45.856152
AP2S1	2.526714	3.130781	58.107258	47.720097
AP3B1	5.154606	5.547790	17.965178	11.452953
AP3B2	0.000000	0.000000	0.190916	0.367045
AP3D1	2.180578	3.809929	44.852650	32.769188
AP3M1	3.574148	5.844089	13.715866	9.819341
AP3M2	1.846322	4.045232	17.130791	10.226703
AP3S1	8.346004	12.580683	37.116371	30.323895
AP3S2	0.911297	0.670631	18.221378	11.892725
AP4B1	0.736644	1.374042	7.740149	4.551583
AP4B1-AS1	0.044795	0.037156	0.162513	0.126824
AP4E1	0.912858	2.027573	4.779416	3.323503
AP4M1	0.351771	0.618839	12.604322	8.252131
AP4S1	0.135412	0.172500	1.126163	0.780072
AP5B1	1.347233	2.347081	39.399925	26.820168
AP5M1	1.710178	1.656543	6.924529	4.918165
AP5S1	0.832143	1.953061	23.288265	15.768879
AP5Z1	0.685631	1.065592	27.695053	18.791630
APAF1	1.311083	1.751667	8.211770	5.707431
APBA1	0.0	0.0	0.0	0.0
APBA2	0.0	0.0	0.0	0.0
APBA3	0.773865	1.056000	24.471127	15.574672
APBB1	0.000000	0.314159	6.368916	4.780697
APBB1IP	0.0	0.0	0.000000	0.000000
APBB2	3.214061	3.767004	18.418325	11.377082
APBB3	0.351251	1.220575	11.785080	7.698516
APC	0.545420	0.658087	2.767755	2.250667
APC2	0.473735	0.814776	19.502773	12.449519
APCDD1	0.000000	0.0	0.0	0.000000
APCDD1L	0.639253	0.556256	4.987891	3.150101
APCDD1L-AS1	0.000000	0.000000	0.257156	0.429389
APCS	0.0	0.0	0.000000	0.0
APEH	2.034445	3.793329	67.350250	44.292240
APELA	0.0	0.000000	0.000000	0.000000
APEX1	4.716033	6.114617	45.788795	30.119768
APEX2	1.952745	2.940334	27.384247	21.573748
APH1A	1.301412	2.798764	30.950188	21.521854
APH1B	0.553303	0.437873	2.786072	2.414023
API5	4.191384	3.978329	15.459356	10.318146
APIP	2.545027	2.616288	4.656518	3.192147
APITD1	0.815762	0.857892	5.792701	5.014523
APITD1-CORT	0.320873	0.111296	3.076576	0.000000
APLF	0.149130	0.167836	0.493895	0.351780
APLN	0.0	0.058933	0.294045	0.184243
APLNR	0.030960	0.0	0.000000	0.0
APLP1	0.000000	0.859592	6.970203	6.117143
APLP2	0.337262	0.496684	4.160664	2.867855
APMAP	1.250788	1.845115	23.157587	13.860423
APOA1	0.000000	0.000000	1.460104	0.819100
APOA1-AS	1.809947	1.960924	7.004061	3.899231
APOA1BP	4.424621	7.446922	70.541481	46.922390
APOA2	0.0	0.000000	0.000000	0.000000
APOA4	0.0	0.0	0.000000	0.000000
APOA5	0.0	0.000000	0.327640	0.147516
APOB	0.0	0.0	0.0	0.0
APOBEC1	0.0	0.0	0.0	0.0
APOBEC2	1.116891	1.364749	8.276622	5.348225
APOBEC3A	0.000000	0.000000	0.342591	0.164820
APOBEC3A_B	0.0	0.0	0.0	0.0
APOBEC3B	0.713914	0.585016	6.362514	5.548263
APOBEC3B-AS1	0.0	0.0	0.0	0.0
APOBEC3C	1.772768	1.716862	27.573490	22.533813
APOBEC3D	0.293648	0.196964	6.210747	4.054934
APOBEC3F	0.760286	1.080998	9.682167	6.417440
APOBEC3G	0.000000	0.197655	0.948655	1.032988
APOBEC3H	0.0	0.000000	0.000000	0.222222
APOBEC4	0.158387	0.149748	1.141109	0.367531
APOBR	0.000000	0.000000	0.107068	0.107068
APOC1	0.000000	0.000000	0.000000	0.000000
APOC1P1	0.120341	0.000000	0.000000	0.161905
APOC2	0.000000	0.000000	0.000000	0.763035
APOC3	0.0	0.0	0.000000	0.000000
APOC4	0.000000	0.000000	0.000000	0.000000
APOC4-APOC2	0.000000	0.000000	0.653363	0.000000
APOD	0.000000	0.000000	0.000000	0.000000
APOE	0.000000	0.000000	1.007987	0.930777
APOF	0.222025	0.142096	2.765610	1.129663
APOH	0.000000	0.0	0.000000	0.000000
APOL1	0.000000	0.067408	0.256790	0.107166
APOL2	0.820448	1.719292	18.185694	11.718027
APOL3	0.0	0.000000	0.061478	0.058551
APOL4	0.0	0.000000	0.000000	0.000000
APOL5	0.0	0.0	0.0	0.0
APOL6	0.023079	0.106421	0.481803	0.282770
APOLD1	0.852790	1.388806	8.853452	5.934261
APOM	0.0	0.0	0.0	0.0
APOO	0.000000	2.376439	8.247122	5.266608
APOOL	1.383331	1.411010	3.665687	2.551336
APOOP5	0.0	0.0	0.0	0.0
APOPT1	0.539934	0.632864	5.128223	3.423857
APP	4.742217	7.854047	53.929512	35.484432
APPBP2	2.425450	2.693492	13.074319	9.224957
APPL1	2.384212	3.497616	9.313108	6.241396
APPL2	2.540275	3.673309	14.756104	9.545327
APRT	2.252788	4.753407	126.680298	89.938042
APTR	1.046843	1.521474	27.274391	18.120071
APTX	1.989057	3.270623	20.646885	15.672138
AQP1	0.080605	0.182200	1.401903	0.975931
AQP10	0.000000	0.000000	0.912898	0.426577
AQP11	1.663725	3.047376	19.431955	13.372039
AQP12A	0.0	0.000000	0.000000	0.000000
AQP12B	0.0	0.000000	0.000000	0.000000
AQP2	0.000000	0.000000	0.064492	0.047502
AQP3	0.0	0.000000	1.188135	0.843399
AQP4	0.0	0.0	0.000000	0.000000
AQP4-AS1	0.0	0.0	0.000000	0.000000
AQP5	0.000000	0.000000	0.254917	0.286697
AQP6	0.397136	0.681236	4.279982	2.402473
AQP7	0.000000	0.000000	1.693380	1.070648
AQP7P1	0.325985	0.401312	3.160415	2.166057
AQP7P3	0.289765	0.235036	0.622465	0.286588
AQP8	0.000000	0.000000	0.347095	0.259939
AQP9	0.0	0.000000	0.0	0.0
AQR	3.721850	5.302362	16.637993	10.025591
AR	0.0	0.000000	0.0	0.000000
ARAF	0.975392	1.510067	18.411829	13.901357
ARAP1	1.026745	2.235919	36.410912	23.969362
ARAP2	1.284569	1.675903	4.125644	2.864575
ARAP3	0.486887	0.853858	12.286393	8.124858
ARC	0.319199	0.849729	18.396200	12.474559
ARCN1	4.302615	4.989290	26.230137	17.373100
AREG	9.262539	10.589342	117.214737	84.152039
AREL1	2.929293	4.575574	25.124151	15.804867
ARF1	0.584995	1.064398	11.286082	8.364128
ARF3	4.328527	6.873339	60.080009	41.481766
ARF4	9.685632	10.679885	38.795403	26.930460
ARF5	1.494526	4.398723	44.030109	34.715328
ARF6	5.650038	6.422215	30.356579	21.685583
ARFGAP1	0.955561	2.644951	43.865288	29.320501
ARFGAP2	1.918651	3.737768	54.302944	36.726215
ARFGAP3	1.335687	2.344511	12.141899	7.234027
ARFGEF1	4.884567	6.407267	21.785328	14.426021
ARFGEF2	2.927699	3.880275	17.504332	10.808530
ARFGEF3	0.274157	0.334162	2.760382	1.971778
ARFIP1	2.809597	2.939010	12.521669	10.156966
ARFIP2	1.454758	2.717629	20.349997	15.068409
ARFRP1	1.517555	2.893851	37.059341	22.970507
ARG1	1.392380	1.254679	2.938503	2.850936
ARG2	2.041810	2.937013	11.416246	7.649748
ARGFX	0.0	0.000000	0.000000	0.000000
ARGFXP2	1.416944	2.388704	12.889554	6.896189
ARGLU1	2.650486	3.069103	42.047974	32.937748
ARHGAP1	0.934707	1.648288	19.494196	13.034243
ARHGAP10	3.811191	5.530105	26.946335	14.423921
ARHGAP11A	0.0	0.0	0.0	0.0
ARHGAP11B	0.0	0.0	0.0	0.0
ARHGAP12	10.152400	12.514789	27.963566	18.555925
ARHGAP15	0.0	0.0	0.0	0.0
ARHGAP17	2.155600	3.463095	25.852377	18.395840
ARHGAP18	8.884253	10.151757	24.081165	15.667048
ARHGAP19	0.968553	1.907098	10.463430	6.750225
ARHGAP19-SLIT1	0.000000	0.000000	0.000000	0.000000
ARHGAP20	0.000000	0.033475	0.0	0.000000
ARHGAP21	2.013883	2.930375	13.170992	8.577159
ARHGAP22	0.334391	0.550647	11.218697	7.826703
ARHGAP23	0.0	0.0	0.0	0.0
ARHGAP24	0.000186	0.000471	0.014890	0.012052
ARHGAP25	0.000000	0.0	0.0	0.000000
ARHGAP26	1.161044	1.344210	8.110884	5.595551
ARHGAP26-AS1	1.064483	1.509724	10.083930	6.489253
ARHGAP26-IT1	0.819588	1.082474	5.822165	3.925258
ARHGAP27	0.0	0.0	0.0	0.0
ARHGAP28	0.0	0.0	0.0	0.0
ARHGAP29	18.282660	22.426895	56.659866	38.064659
ARHGAP30	0.258983	0.717514	4.312994	3.070735
ARHGAP31	0.497339	0.568387	3.079837	1.465280
ARHGAP31-AS1	0.000000	0.000000	4.958333	2.431090
ARHGAP32	2.202183	2.855447	12.100996	7.330845
ARHGAP33	0.351284	0.496251	10.527836	7.776642
ARHGAP35	4.039042	6.188569	39.543037	27.500900
ARHGAP36	0.0	0.0	0.0	0.000000
ARHGAP39	1.012334	1.300759	21.746490	14.567363
